,text
7868, i wish buttigieg could be his vp but i suspect he will choose ksmala harris still a good choice b… 
7869, america has proven that it is invincible in a team together with joe biden amy klobuchar and pete buttigieg
7870,"easy go ahead start the impeachment
trump accuses buttigieg and klobuchar of ‘quid pro quo’ with biden "
7871,anybody still thinking that the is for the people needs to go ahead and wake up they rigged it for buttigieg… 
7872,just saying yeah it did take buttigieg beto klobuchar and biden to coalesce with help from the obama team to com… 
7873,"bernie's camp keeps whining bout ""establishment stoping sanders"" 

were not klobuchar buttigieg free choose whom… "
7874,"trump says buttigieg and klobuchar 'should be impeached' video abc news
 "
7875,klobuchar and buttigieg timed their drop outs and endorsements perfectly whoever orchestrated that move supertuesday
7876, it worked for buttigieg/klob endorsing biden even though there were a lot of buttigieg… 
7877, i’m in washington and i’m voting biden because pete buttigieg asked me to support him teampetebiden
7878, they're surely feeling great now after spending weeks demonizing buttigieg
7879,so obama is behind buttigieg and klobuchar dropping out and endorsing biden it was reported that he would interfer… 
7880, really doubt it people whose next choices were biden and buttigieg ain’t gonna go sanders in droves
7881,"i really wish i had tweeted ""i'm switching to biden and i'm sure he gets most of the buttigieg voters"" a day earlie… "
7882,on today's episode of lovin daily we're discussing coronavirus the tragic death of miriam pace and pete buttigie… 
7883, it's the buttigieg bump pete's awesome infrastructure has been put to use by the biden campaign… 
7884,i respect you and your decision its to soon stand for human rights you know as president obama know 
7885,joe biden has done a lot better than i thought he would centrists pete buttigieg and amy klobuchar dropping out ha… 
7886, there was an article by a rightwing hack here in ca whose name i'm not mentioning be… 
7887, so essentially both bloomberg and warren hurt sanders biden consolidated the klobuchar and buttigieg voters
7888,what happens to amy klobuchar’s delegates (and buttigieg’s) 
7889, no one wants hillary anymore biden is saving the seat for michelle obama at a brok… 
7890,it’s a different base (look at latino support through the roof) and has been split by suburban technocrats going… 
7891, grant grapple if you're following the us democratic primaries (do not pretend… 
7892,"interesting numbers from my county in the mnprimary 

 to the others who also voted buttigieg i stan you… "
7893, the moderate candidates and dnc rally against anyone who is antiestablishment that's wh… 
7894,@_treyinla ohh but bernie does i didnt vote for her but warren or buttigieg would have been the better debaters against trump
7895, throwback to when news companies were combining the buttigieg biden and klobuchar vote to show it was… 
7896," buttigieg and klobuchar have become enablers
all they care about is institutional controljoe… "
7897,it looks like bloomberg won’t be viable in ca which will help bernie but it also looks like biden will be within… 
7898,"biden’s turnaround is remarkable because it has little to do with him 
the democrats’ leadership would have prefer… "
7899,_melbin so pete buttigieg did better than warren in every state and even he dropped out to suppo… 
7900, _lovecharlie why else would they be asking bloom… 
7901,_ queering buttigieg as he should have been in afghanistan
7902, basically it has to do with buttigieg and klobuchar dropping out the centrists backed biden even though h… 
7903, i think biden/buttigieg ticket and make harris attorney general
7904, i just see bernie people talking about the large differences between young and old black voters which ge… 
7905,_katyal & our ia caucuses are horrible they say we met & chatted w our neighbors formed preference groups t… 
7906,people worried about bidens energy forget he will have obama at his rallies buttigieg harris klobuchar booker d… 
7907,biden will be obliterated by trump the dnc and calculating traitors such as buttigieg and klobuchar (and even war… 
7908, maybe if the media had not been complicit in erasing the historicity of pete buttigieg's campaign we'd b… 
7909," ""discussing the early success of biden in super tuesday states abc news’ chief white house correspondent jona… "
7910,supertuesday when the race started this was my list in order: buttigieg klobuchar castro warren booker biden… 
7911,politicians like buttigieg aim to erase difference the message to straight people is “we are just like you” that… 
7912, _smith not that buttigieg didn’t help biden in other places but wasn’t biden a s… 
7913, you’re not wrong klobuchar and buttigieg both strategically dropped out to throw support at him and tip… 
7914,buttigieg won more counties in texas than 
7915, lol pete buttigieg made joe bid… 
7916," dang maybe if you'd mentioned her before now like you did bloomberg biden bernie buttigieg beto

hmm… "
7917,_days _bobby blame klobuchar and buttigieg then i guess
7918,sanders is pathetic bringing up the iraqi war in an attempt to hurt joe biden klobuchar and buttigieg are to be co… 
7919,see all the kamalaharris & buttigieg supporters blaming screaming & threatening b/c their person is out of the r… 
7920,_ld andrew yang en buttigieg 🥰🥰
7921, they look right next to each otherbiden/buttigieg
7922, ananth buttigieg wow
7923,y'all biden winning these primaries is not something he's earning it's something being given across the map bern… 
7924, buttigieg and klobuchar dropped out and supported biden
7925,buttigieg and klobuchar won a combined delegates before dropping out of the race 
7926, this is not really backed up by polling anyways bernie and biden are usually only or… 
7927, it’s a different base (look at latino support through the fucking roof) and has been sp… 
7928,the fact that biden did absolutely nothing in s carolina onward to warrant a rational voter to vote for him says … 
7929,"joke

when reached for comment buttigieg’s husband said “i don’t know what’s wrong he never pulls out early”

… "
7930, because if he’s clintonbutworse then why is he so much more appealing to voters in the primaries butt… 
7931, it's fixed we see that those certain democrats dont want bernie and are making sure their foll… 
7932," what did buttigieg and klobuchar offer that biden did not 

oh thats right… "
