,text
8641, i can tell you that where i live (in canada across the river from detroit) a lot of us would love… 
8642, sorry i am a supporter and by no means will i and the warren supporters i k… 
8643, _operator _ i should say for the record warren was my nd c… 
8644, so what about biden being st bernie being a close nd and warren being a di… 
8645,i’m sad i’m tired i love elizabeth warren so much and think she’d run away with the nomination if she were a man… 
8646, every single person that voted for biden bloomberg and warren are bad guys
8647, matt is a bernie bro talking to other bros warren is never going to recover is she… 
8648,warren sanders allies scramble to find her an exit ramp 
8649,_ warren is the one that flipped her position on superdelegates gonna as… 
8650, shit i did not like it either now i have to go make up a story about elizabeth warren's male harem
8651, me too i’ve never hired anyone to cook or clean for me i traded daycare with family members who worked n… 
8652, supporters refused to vote for her in ‘ yet rarely are clinton fans or warren fans or really any oth… 
8653,"can not wait for ""educated"" fans of warren's softleft policies to explain why they're backing the racist fingerlic… "
8654,_pdx sanders has been on my list for quite a while now (biden can jump in a lake) it’s just really giving me… 
8655, uhhh the only time the court was generally good was warren and the number of good deci… 
8656, if you're a warren supporter and she drops out and you then vote for sanders you might as well spit in her face
8657," if that fails other sane coalition choices:

harris
warren 
or pete"
8658, it is a strategic move out of necessity look at it this way lose… 
8659, _citizen warren is not a fema… 
8660, i wavered between warren and bernie before deciding on bernie however i’ll vote/canvass for whoever gets the nomination
8661, i wanted warren but if we can not have her at least biden can end the chaos and give us some stability and decency again
8662,is warren drops and endorses biden ima be pissedddd
8663, loved your analysis of elizabeth warren on as usual insightful and precise
8664, i voted for warren in ca if she had dropped out and it was just bernie & biden i'… 
8665,warren's people have got to get on board the goal is clear: remove trump period that's all folks 
8666,maybe if warren dropped out and endorsed bernie that would cover his biggest weakness 
8667, with all due respect (which is a lot because you're awesome) bernie has no path to … 
8668, that is for sure warren is my first; bernie is just my blue no matter who
8669, pick warren as vp and unite progressives (sans bernie bros) with moderates she plays… 
8670,warren was biden's heat shield from the start do not give me vagina feminism warren is for warren she lost her s… 
8671, _harbison i just can not believe warren would endorse bernie i would lose all respect for her
8672,well bernie you know what they say hell hath no fury like a woman scorned that's what you're seeing from elizabeth… 
8673,ap reports warren camp is split on her dropping out / of the campaign wants her to stick it out supertuesdsy warrendropout
8674,this makes me so mad should be doing everything he possibly can to consolidate with warren what in… 
8675, joe biden is leading because warren is taking progressive votes away from bernie and establishment d… 
8676, please enlighten us what is this healthcare plan of warren's and how does it differ from bernie's
8677,"i appreciated having a progressive candidate with a less sophomoric view of the failures of capitalism than ""there… "
8678, why does warren deserve better she has lied and misrepresented herself plus quite f… 
